Date,bwming index,bwcncy index,bwoilp index,bwbank index,bwreal index,bwphrm index,bwautm index,bwengn index,bwtech index,bwutil index,bwbuil index,bwiron index,bwcomm index,bwautp index,bwmeda index
09/17/2014,236.51,244.27,203.19,138.75,186.05,198.01,199.47,233.57,236.76,174.12,187.59,167.15,174.97,260.25,214.31
09/18/2014,236.45,246.15,203.02,139.98,186.13,200.1,200.45,234.3,238.28,174.56,188.55,167.9,175.88,261.26,215.34
09/19/2014,233.28,245.81,201.85,139.65,186.03,199.88,200.39,233.95,237.47,174.59,188.36,166.98,176.5,260.6,215.65
09/22/2014,226.58,244.78,199.71,138.33,184.35,199.3,199.21,232.07,235.73,173.74,186.6,163.63,174.28,258.64,212.45
09/23/2014,227.08,242.8,198.57,137.65,184.28,197.85,197.26,230.68,234.72,172.54,185.54,162.53,173.34,256.55,210.01
09/24/2014,229.09,244.88,199.26,138.06,184.42,199.32,197.44,231.3,235.45,172.97,185.7,162.71,173.9,256.82,210.55
09/25/2014,225.78,242.31,196.14,136.46,183.97,197.84,196.94,229.65,231.19,171.98,184.4,160.57,171.92,256.69,207.66
09/26/2014,224.84,242.35,197.18,136.41,183.39,197.7,195.72,229.42,233.41,172.04,183.72,160.11,172.27,255.26,209.15
09/29/2014,222.38,241.9,195.9,134.89,181.36,197.85,194.04,227.33,233.43,171.67,183.39,157.39,171.63,253.9,208.61
09/30/2014,222.57,241.62,194.84,134.95,180.79,197.58,193.17,227.49,233.12,171.98,182.77,156.94,171.22,251.29,207.68
10/01/2014,220.38,239.56,192.16,134.39,180.33,196.1,192.26,225.89,230.16,171.45,181.53,154.59,169.5,249.99,204.99
10/07/2014,216.98,238.29,189.21,133.79,180.4,192.9,189.26,223.02,228.45,170.64,178.69,152.99,169.09,247.37,204.87
10/08/2014,218.08,240.75,189.54,134.3,180.34,194.71,188.7,222.06,230.71,172.06,178.56,153.2,169.78,245.4,207.21
10/09/2014,216.96,238.13,186.23,133.25,181.05,192.09,187.31,221.06,227.93,170.55,177.58,152.26,167.68,242.57,202.47
10/10/2014,211.4,235.84,182.78,131.49,179.94,190.08,183.89,216.86,222.55,169.15,174.56,149.24,164.54,238.44,200.06
10/13/2014,214.38,233.96,181.85,131.75,179.23,188.02,184.33,217.28,220.17,169.59,173.95,151.26,163.36,238.46,197
10/14/2014,215.63,232.45,179.47,131.21,177.72,186.79,182.45,216.33,220.36,169.27,173.81,152.23,163.12,238.28,197.09
10/16/2014,213.74,229.46,178.56,128.32,175.47,183.38,180.85,214.17,218.38,166.24,172.04,150.39,160.97,238.34,195.51
10/17/2014,214.23,232.62,181.05,130.12,176.09,185.78,180.28,215.77,219.95,167.78,174.09,150.63,162.21,239.29,198.75
10/20/2014,215.48,234.8,180.62,130.98,177.55,187.14,183.77,217.92,221.22,169.1,176.06,151.43,164.1,242.39,200.88
10/21/2014,217.65,237.25,183.7,132.36,177.87,189.56,183.48,218.88,224.49,170.18,177.35,152.4,166,243.64,204.82
10/22/2014,215.89,237.4,181.96,132.27,178.76,190.75,185,220.34,223.96,170.84,177.9,152.58,165.9,244.76,202.74
10/23/2014,214.81,238.6,183.17,133.01,178.36,192.65,185.88,221.12,226,171.1,178.07,152.06,166.6,244.42,205.64
10/27/2014,212.7,240.6,180.28,133.1,178.25,194.07,185.54,220.85,227.99,171.65,177.63,151.26,167.22,246.42,207.11
10/28/2014,214.96,242.43,183.13,134.5,179.9,193.99,187.32,224,231.01,173.71,178.91,153.56,169.36,249.41,209.42
10/29/2014,213.93,242.33,183.55,134.05,181.03,193.44,187.31,224.15,231.74,171.41,178.77,154.37,169.21,250.13,209.5
10/30/2014,210.85,245.05,183.88,134.82,181.8,196.77,187.75,226.05,231.85,173.34,179.73,154.12,169.72,250.92,210.14
10/31/2014,211.15,246.69,186.32,136.46,184.75,197.74,190.02,227.42,235.84,174.41,181.31,155.48,171.33,251.33,209.85
11/03/2014,210.13,245.5,183.6,135.58,185.21,197.06,187.8,227.41,236.58,172.96,180.43,154.89,171.04,249.84,210.26
11/05/2014,206.84,246.7,181.67,135.12,183.77,198.84,190.28,228.21,236.53,174.39,180.16,152.39,169.91,253.55,208.77
11/07/2014,211.43,245.72,183.71,134.22,182.44,197.1,191.12,227.37,236.04,173.06,180.38,151.66,169.27,254.34,207.53
11/10/2014,210.9,247.14,183.62,134.89,183.65,198.14,190.6,229.95,237.61,173.92,180.67,152.83,169.36,254.93,205.95
11/11/2014,211.24,248.06,183.48,135.79,183.67,199.32,191.45,228.86,237.42,174.11,180.18,151.1,170.17,253.79,206.12
11/12/2014,211.75,247.52,182.7,134.94,184.71,198.67,191.51,228.21,237.66,171.44,179.77,151.13,170.41,253.66,206.07
11/13/2014,210.34,247.98,179.52,134.86,185.23,199.54,192.52,227.28,238.87,170.84,179.47,151.55,171.21,254.66,208.09
11/14/2014,212.15,247.04,180.3,135.23,186.07,199.13,193.51,226.54,240.19,170.71,180.14,151.88,172.54,255.86,210.56
11/17/2014,212.35,247.06,179.66,134.39,184.66,199.43,192.39,225.73,239.54,170.9,178.38,151.34,171.44,253.24,210.2
11/18/2014,213.78,249.69,180.15,134.66,184.71,202.1,195.29,227.7,240.74,172.07,179.54,151.18,172.27,256.49,211.17
11/19/2014,210.49,249.64,180.35,134.49,184.41,201.93,193.58,226.65,239.53,172.19,179.29,149.56,171.46,255.97,211.02
11/20/2014,209.21,249.11,182.3,134.11,183.7,201.12,194.07,226.11,241.53,171.43,179.33,149.14,171.33,257.08,210.61
11/21/2014,214.68,250.23,185.08,135.46,184.75,201.5,194.58,227.9,242.47,172.6,181.23,152.56,172,258.66,210.99
11/24/2014,214.73,250.61,184.56,135.97,188.72,201.47,196.18,230.1,243.7,172.61,182.21,153.97,172.78,260.06,213.72
11/25/2014,215.32,250.7,182.62,136.33,188.91,201.45,198.72,231.16,243.61,173.08,182.52,154.37,173.53,262.57,216.83
11/26/2014,216.23,251.67,181.34,136.93,189.12,202.78,198.66,231.39,245.47,174.14,182.23,153.9,174.26,262.65,217.51
11/27/2014,213.95,252.08,178.01,137.08,188.65,203.55,197.94,230.67,246.3,173.9,181.77,152.92,174,262.17,217.35
11/28/2014,207.83,252.81,170.58,138.16,189.86,204.24,199.65,230.09,246.82,174.12,181.76,152.9,174.43,262.8,218.84
12/01/2014,206.2,252.11,170.37,136.8,187.23,204.33,200.66,227.41,245.26,173.73,180.96,151.76,172.63,264.49,218.11
12/02/2014,206.28,252.47,172.19,138.23,188.44,204.29,200.38,228.21,245.05,173.88,181.38,151.62,172.28,265.03,218.96
12/03/2014,209.26,252.19,173.44,138.35,189,204.02,200.73,229.04,246.29,173.89,182.08,153.94,171.59,266.66,219.09
12/04/2014,208.85,251.87,173.01,138.78,189.5,203.97,202.33,229.85,246.81,173.42,182.55,155.28,171.8,269.22,218.2
12/05/2014,205.88,252.67,172.92,140.77,188.65,204.81,203.05,228.72,246.37,173.36,182.35,154.26,171.54,268.98,218.38
12/08/2014,204.07,252.51,168.11,140.64,189.13,204.89,202.96,230.61,243.62,173.59,180.61,154.49,170.87,268.55,216.95
12/09/2014,202.25,250.66,165.4,137.55,186.46,202.67,201.4,228.12,244.11,172.04,178.5,152.19,169.39,266.86,215.47
12/10/2014,201.21,249.28,161.95,137.14,187.11,201.72,199.75,231.09,240.66,171.96,178.03,151.48,168.21,263.73,213.67
12/11/2014,197.19,249.3,160.13,136.38,185.93,201.98,198.7,230.64,240.76,171.52,176.84,151.28,168.2,262.09,214.04
12/12/2014,193.88,245.7,157.25,134.68,185.59,198.53,197.26,230.41,237.74,169.87,175.81,148.65,166.57,259.83,211.95
12/15/2014,188.29,242.79,153.56,132.1,183.01,196.1,193.12,230.85,236,166.93,173.15,146.37,164.5,257.74,209.74
12/16/2014,188.29,242.4,155.39,132.28,181.37,196.08,193.38,231.66,234.41,167.31,172.92,146.91,163.29,258.39,209.39
12/17/2014,190.15,243.37,161.08,134.09,181.08,196.35,191.78,232.35,237,168.05,172.62,147.82,164.26,256.08,211.37
12/18/2014,194.13,249.04,164.27,136.04,182.58,201.12,193.93,239.74,243.52,171.26,176.04,149.36,167.77,261.24,216.06
12/19/2014,196.86,249.46,168.27,136.51,183.53,200,196.84,244.71,244.74,171.96,176.79,153.34,168.83,263.85,217.73
12/22/2014,196.67,249.52,169.41,138.89,184.63,200.51,196.95,244.44,246.62,173.53,177.02,153.57,170.36,263.2,219.17
12/23/2014,194.38,247.58,169.52,138.18,183.91,197.25,196.53,242.49,246.65,173.3,177.47,151.32,170.57,262.79,220.19
12/24/2014,195.22,248.3,168.46,137.57,183.99,197.72,197.62,240.42,246.49,174.6,178.77,151.15,170.62,264.27,220.49
12/26/2014,196.04,249.04,169.28,139.01,186.25,198.27,198.3,246.69,247.62,175.71,179.3,152.47,171.06,264.93,221.35
12/29/2014,198.14,249.33,169.47,139.42,187.9,198.58,198.2,249.02,246.91,176.77,179.46,152.54,170.97,264.97,222.24
12/30/2014,198.7,247.97,168.13,139.66,187.64,197.7,197.07,247.25,245.48,174.29,179.43,151.87,170.01,263.8,221.55
12/31/2014,198.15,246.8,167.3,139.99,189.33,196.7,196.84,246.96,243.81,173.35,179.81,151.68,169.01,263.55,219.97
01/01/2015,198.93,246.85,168.04,140.09,189.4,196.72,196.84,247.07,243.79,173.41,179.93,152.17,169.11,263.51,219.96
01/02/2015,197.69,245.41,167.53,139.75,190.73,196.4,195.45,246.12,243.08,172.69,179.39,151.82,168.32,261.55,218.02
01/05/2015,195.37,243.22,163.69,137.65,191.48,195.51,193.52,242.86,239.68,170.05,177.14,150.92,165.62,259.24,213.37
01/06/2015,195.38,241.76,161.37,135.71,188.73,194.69,192.11,240.14,235.96,168.98,174.65,149.4,164.35,255.47,211.31
01/07/2015,196.17,244.62,163.28,135.71,189.16,197.01,193.41,240.97,237.63,169.87,174.84,149.92,165.03,256.65,212.05
01/08/2015,198.72,249.4,166.71,136.5,189.03,201.57,196.38,240.5,243.18,171.32,177.28,150.82,167.75,260.83,215.64
01/09/2015,199.62,248.45,165.28,135.53,189.34,200.84,197.19,241.19,243.24,170.24,177.27,150.62,167.76,260.61,215.44
01/12/2015,197.61,248.7,161.36,134.62,189.46,201.54,197.74,239.31,241.05,169.17,177.25,148.58,167.54,261.04,215.06
01/13/2015,194.24,249.46,160.86,134.79,190.24,202.16,198.48,239.82,240.88,169.87,178.37,148,168.63,263.01,216.82
01/14/2015,186.43,248.67,159.89,133.6,190.11,201.4,196.44,237.38,239.73,169.55,177.01,144.14,167.81,259.41,213.74
01/15/2015,188.22,250.61,162.05,134.18,192.14,203.89,197.81,242.67,237.48,170.66,178.57,145,167.77,262.27,213.14
01/16/2015,192.64,251.7,166.03,134.43,191.57,204,197.99,241.59,238.97,171.71,176.87,145.39,168.46,261.68,214.76
01/19/2015,191.51,251.81,163.52,132,188.18,204.74,197.36,236.75,239.1,171.01,176.31,142.32,168.67,261.4,215.23
01/20/2015,194.12,252.66,163.92,132.47,189.95,204.85,198.92,237.52,240.91,171.61,177.13,144.26,168.93,263.56,213.17
01/21/2015,197.06,253.61,168.32,134.56,192.89,204.25,199.76,241.1,241.84,173.23,178.56,146.01,170.84,266.65,214.04
01/22/2015,199.76,254.43,169.56,135.81,193.64,203.74,199.93,240.38,244.87,173.27,179.67,147.23,172.55,268.44,216.19
01/23/2015,196.31,254.71,169.34,135.54,195.36,203.96,202.01,241.22,245.78,173.53,180.35,145.89,173.05,268.78,215.15
01/27/2015,198.1,255.29,169.93,134.62,195.38,205.48,203.46,244.38,240.48,174.74,181.85,146.34,172.05,271.02,215.82
01/28/2015,196.32,253.14,165.04,132.81,194.96,203.72,202.38,241.76,240.25,174.13,181.25,145.89,170.8,268.65,212.37
01/29/2015,193.37,254.27,162.75,132.23,193.62,204.4,202.01,240.09,241.58,175.02,180.69,144.19,170.68,267.85,212.7
01/30/2015,194.73,251.5,162.38,130.71,193.08,201.65,199.82,236.77,237.46,172.62,179.82,143.37,170.17,267.39,209.83
02/02/2015,196.7,252.23,165.69,131.03,193.65,202.13,201.84,236.21,240.03,172.8,180.98,143.36,171.25,268.67,211.97
02/03/2015,202.71,253.7,172.2,133.66,194.51,202.67,203.57,239.96,242.77,174.06,183.79,145.89,173.57,270.32,216.64
02/04/2015,202.62,252.69,169.49,132.91,194.72,201.84,204.86,239.56,243.54,172.55,183.84,146.9,174.02,270.46,220.32
02/05/2015,204.9,254.84,171.38,133.88,195.52,203.55,205.13,239.85,245.68,172.42,183.93,147.03,175.46,271.42,221.26
02/06/2015,201.3,252.68,170.38,133.74,194.03,202.4,202.03,237.87,244.01,168.37,182.41,145.95,174.83,268.45,220.95
02/09/2015,202.85,251.44,171.16,133.27,193.23,201.21,201.48,237.56,243.72,166.92,182.67,146.87,174.01,267.17,220.35
02/10/2015,200.65,253.23,170.22,133.63,194.08,202.84,203.19,240.03,246.52,168.69,183.39,146,175.2,267.99,221.8
02/11/2015,199.16,253.24,169.31,132.94,193.52,202.68,202.73,239.27,247.89,167.28,182.32,145.88,174.72,267.32,221.89
02/12/2015,202.07,255.17,171.57,134.85,195.08,203.81,206.71,242.31,251.09,167.96,184.88,147.99,177.2,272.65,223.97
02/13/2015,207.28,255.68,174.71,136.47,197.61,205.3,207.31,244.54,253.09,167.48,185.93,150.86,178.33,272.97,225.7
02/16/2015,208.08,255.34,173.89,136.47,198.51,204.88,207.23,245.2,253.26,166.8,186.54,151.24,178.39,273.37,225.74
02/18/2015,208.82,257.28,173.45,137.1,199.69,206.13,210.75,246.99,253.98,168.8,188.41,152.35,178.06,277.4,225.39
02/19/2015,207.46,258.15,171.55,137.03,199.51,206.43,211.82,246.88,254.41,168.08,187.92,151.95,178.66,278.17,225.74
02/20/2015,208.27,259.49,171.1,137.25,199.84,208.02,213.73,247.36,255.73,168.17,188.14,152.23,179.19,279.71,227.21
02/23/2015,205.86,260.75,170.1,136.76,199.99,208.92,213.67,247.33,256.65,168.65,187.93,151.47,178.75,279.46,228.21
02/24/2015,208.76,261.34,170.85,137.64,200.28,209.2,213.88,248.35,257.53,170.18,188.87,152.96,179.47,279.21,228.99
02/25/2015,209.59,261.44,171.71,137.61,200.13,209.38,213.7,249.27,255.94,169.89,188.63,152.71,180.24,279.72,229.92
02/26/2015,209.98,261.68,170.23,137.68,201.04,209.71,213.35,253.03,256.47,168.98,187.91,152.7,180.41,279.03,228.07
02/27/2015,211.02,261.54,170.5,137.49,200.19,209.03,213.16,253.42,255.42,169.4,188.12,152.34,180.13,279.08,228
02/28/2015,211.02,261.54,170.5,137.49,200.19,209.03,213.16,253.42,255.42,169.4,188.12,152.34,180.13,279.08,228
03/02/2015,209.91,261.9,168.72,138.13,200.82,210.28,213.9,253.39,257.83,168.14,189.09,152.44,180.93,280.41,229.88
03/03/2015,208.39,260.63,168.14,136.83,199.04,208.8,212.66,252.04,256.55,167.72,187.85,151.5,180.24,279.66,230.42
03/04/2015,204.74,260.57,167.24,136.16,198.07,209.52,212.47,250.4,255.78,166.38,187.27,150.27,179.54,278.36,229.72
03/05/2015,203.91,261.48,166.46,135.62,196.88,209.72,212.34,249.63,255.51,166.64,186.77,149.42,179.93,278.12,229.63
03/09/2015,197.5,258.03,163.63,136.02,195.13,207.52,211.62,247.07,253.16,162.9,184.8,148.3,177.32,276.1,228.43
03/10/2015,192.21,254.21,159.32,133.28,193.87,204.87,210.09,243.48,249.08,161.24,182.71,145.75,174.02,273.85,224.04
03/11/2015,190.96,253.75,159.26,133.78,193.79,204.93,211.25,243.18,248.14,160.63,182.8,145.87,173.69,274.6,223.36
03/12/2015,192.1,256.37,159.65,135.99,195.43,207.81,214.21,244.95,248.99,161.99,184.62,146.53,175.87,277.5,227.35
03/13/2015,189.19,255.21,157.69,135.15,195.46,207.46,213.74,244.49,248.54,160.5,183.92,146.61,174.89,277.59,225.53
03/16/2015,189.58,258.77,158.67,136.3,196.3,210.72,216.88,246.31,251.67,161.85,184.22,147.82,176.37,280.25,228.37
03/17/2015,190.69,258.25,159.74,136.49,196.98,210.07,216.64,248.87,252.8,162.73,184.23,148.83,176.09,280.4,227
03/18/2015,194.61,262.71,164.3,138.5,199.13,214.33,218.1,253.43,256.53,166.37,188.1,152.59,178.57,284.11,230.13
03/19/2015,193.76,261.58,162.44,137.28,199.82,213.79,216.42,255.56,255.7,165.31,187.22,150.74,177.87,282.78,228.79
03/20/2015,198.38,264.48,165.24,139.26,201.9,216.16,219.18,258.39,257.76,167.4,189.62,152.41,179.22,284.88,231.38
03/23/2015,201.71,265.3,165.45,139.94,203.78,217.14,219.89,263.15,258.51,168.66,191.12,154.06,179.84,286.08,231.24
03/24/2015,201.06,264.4,164.7,139.8,204,216.2,219.5,264.94,257.75,168.2,191.41,155.6,180.02,285.47,229.77
03/25/2015,199.68,261.7,165.1,138.45,203.66,213.69,218.37,263.1,252.35,166.96,190.3,154.21,178.12,283.66,226.09
03/26/2015,197.32,259.59,165.48,137.52,202.53,211.5,217,260.93,250.37,165.41,188.75,152.69,176.79,281.81,224.25
03/27/2015,194.74,261.02,163.87,137.06,204.97,212.82,215.75,263.23,250.95,165.89,189.69,151.3,176.53,281.15,224.4
03/30/2015,195.46,263.2,166.26,138.59,208.72,214.81,216.84,270.19,253.45,166.98,191.36,153.05,177.44,283.94,226.27
03/31/2015,193.64,260.32,164.72,137.67,207.47,212.3,214.9,267.17,252.15,166.23,191.01,151.95,176.49,283.18,225.32
04/01/2015,195,260.42,166.31,138.68,208.97,211.66,214,269.78,251.48,167.12,192.41,152.16,176.76,282.32,225.81
04/06/2015,196.85,263.49,169.28,140.05,211.91,213.15,217.45,272.2,255.51,169.41,195.19,154.99,178.99,288.76,229.3
04/07/2015,199.13,264.48,171.74,140.79,213.34,214.56,216.29,272.93,255.03,169.83,195.39,156.97,179.03,288.28,228.92
04/08/2015,199.53,265.63,171.98,141.76,215.73,215.62,215.85,276.14,255.08,169.82,195.52,159.01,180.32,289.21,230.15
04/09/2015,197.75,266.26,173.25,141.91,218.9,216.66,216.07,273.03,256.35,169.57,195.7,160,180.73,288.63,231.36
04/10/2015,198.26,267.9,173.66,142.39,219.91,218.53,217.11,274.69,257.99,170.12,196.07,160.2,181.36,290.2,232.26
04/13/2015,196.75,267.16,174.35,144.04,221.08,217.6,215.14,279.3,257.38,169.98,196.6,161.08,181.73,289.74,230.81
04/15/2015,202.21,268.28,179.44,145.58,218.58,218.16,216.93,287.29,257.9,171.42,196.83,161.84,181.19,290.83,230.64
04/16/2015,204.01,269.16,181.46,146.89,220.61,217.69,217.82,287.91,257.82,172.5,197.73,161.87,181.91,293.17,231.05
04/17/2015,203.03,266.68,180.62,144.85,220.75,215.92,216.45,291.57,254.16,172.33,196.73,161.48,179.64,292.39,226.67
04/20/2015,203.62,266.85,179.39,144.48,218.26,216.45,216.24,296.89,256.48,172.38,195.85,160.81,181.05,291.11,228.02
04/21/2015,203.48,268.81,178.82,145.09,219.85,218.19,218.56,293.28,257.6,172.6,197.62,163.67,182.81,293.79,229.08
04/22/2015,204.87,268.87,179.56,146.16,222.82,218.38,218.96,293.96,260.2,173.7,198.7,165.67,183.41,294.83,229.01
04/23/2015,209.21,269.77,181.09,146.31,223.08,218.95,220.97,294.43,261.19,174.64,199.25,169.86,184.59,296.43,230.73
04/24/2015,212.29,269.96,181.44,146.19,223.33,219.18,222.06,296.57,262.69,176.27,199.78,170.86,186.68,296.96,232.2
04/27/2015,214.67,268.82,184.12,147.21,225.3,217.95,224.12,303.48,264.3,176.39,200.82,173.39,187.02,297.82,231.84
04/28/2015,217.47,267.97,184.56,148.53,224.55,217.1,224.69,306.08,264.01,176.95,200.43,173.69,186.87,297.3,231.74
04/29/2015,217.96,266.07,183.42,147.88,225.12,215.87,223.3,303.28,263.23,176.05,200.02,171.88,186.1,295.72,231.41
04/30/2015,215.15,264.52,182.54,146.57,227.46,215.1,219.4,304.95,260,174.91,200.11,170.01,183.58,293.9,229.39
05/04/2015,217.33,266.35,182.5,146.59,228.33,216.44,219.58,305.62,262.67,176.65,202.65,174.9,183.9,294.99,231.34
05/05/2015,217.71,263.87,181.8,144.75,223.99,214.55,217.78,297.41,259.12,173.09,200.67,172.78,182.08,292.34,228.8
05/06/2015,216.43,263.99,180.54,144.4,221.9,214.05,216.82,293.38,257.14,172.37,199.38,170.2,181.49,292.46,227.26
05/07/2015,213.99,257.41,177.55,143.69,218.78,213.2,216.06,283.17,258.03,171.03,197.81,165.26,180.83,291.21,226.82
05/08/2015,215.48,261.28,179.43,145.76,222.54,216.55,219.49,290.26,261.67,173.34,200.5,167.72,182.57,295.05,228.34
05/11/2015,217.01,260.93,178.13,145.78,223.79,216.56,219.34,292.65,261.65,173.6,201.73,168.85,182.37,296.1,226.9
05/12/2015,218.26,260.15,178.45,145.47,222.66,215.42,218.47,293.53,260.68,174.11,201.42,169.7,181.87,296.21,226.68
05/13/2015,220.46,261.09,178.18,146.24,224.25,216.22,217.83,294.34,261.85,173.46,203.12,170.15,182.35,299.36,227.77
05/14/2015,220.86,263.72,178.27,146.72,224.5,218.14,218.46,294.31,264.82,175.14,204.15,171.08,183.59,301.55,229.58
05/15/2015,220.08,264.09,177.34,146.4,225.78,218.56,218.42,294.67,264.43,175.58,204.19,170.17,184.32,301.66,230.92
05/18/2015,216.07,264.25,175.81,145.54,225.22,218.97,218.83,291.8,265.73,175.02,204.29,168.3,184.12,303.09,231.03
05/19/2015,211.97,265.03,174.71,146.33,227.01,219.99,219.65,294.96,265.43,175.1,205.28,167.94,183.69,303.94,231.68
05/20/2015,211.15,265.12,174.54,146.5,227.72,219.94,219.4,294.99,265.11,175.6,205.78,167.42,183.99,306.47,232.57
05/21/2015,211.63,266.04,176.11,146.78,228.82,220.97,220.66,296.65,266.16,175.94,207.97,167.81,184.57,309.36,233.13
05/22/2015,211.05,264.97,176.24,147.42,230.31,220.06,219.6,299.79,266.21,175.8,207.75,169.49,184.37,308.96,232.66
05/25/2015,211.83,265.16,176.37,148.31,231.4,219.98,220.73,304.19,266,175.89,208.51,170.91,184.23,310.43,232.46
05/26/2015,209.09,262.36,173.8,147.46,232.74,217.54,217.63,301.8,263.55,174.51,208.05,171.33,182.93,309.02,231.82
05/27/2015,209.73,264.27,174.41,147.98,229.15,219.75,218.08,301.22,266.71,175.91,209.82,172.83,183.69,312.76,233.81
05/28/2015,206.76,263.63,171.38,146.34,224.05,219.99,217.77,292.35,266.36,174.74,207.33,167.72,182.68,310.48,232.52
05/29/2015,205.87,261.86,169.88,145.7,222.5,217.93,215.75,289.34,265.14,174.56,207.46,167,181.85,309.04,231.11
06/01/2015,205.42,262.42,169.91,146.44,225.48,218.62,215.52,293.93,265.94,175.8,209.08,168.96,182.11,311.29,231.75
06/02/2015,208.9,262.56,171.35,147.45,227.25,218.58,215.47,298.47,265.84,176.49,210.35,172.28,182.95,312.63,231.97
06/03/2015,207.96,262.98,170.29,148.03,227.17,219.09,216.17,301.8,265.89,175.3,210.5,171.74,183.94,312.64,232.87
06/04/2015,204.87,260.95,168.61,148.35,226.11,217.55,215.89,299.77,263.66,173.74,208.98,171.01,182.49,311.14,231.16
06/05/2015,205.23,258.93,169.27,147.52,226.39,215.8,212.5,304.28,262.28,172.34,209.05,171.55,181.02,309.63,230.57
06/08/2015,204.95,259.1,170.06,149.05,226.5,215.43,212.71,303.43,259.32,172.27,208.89,171.36,180.29,307.79,229.35
06/09/2015,204.87,258.87,170.09,149.04,224.39,214.41,210.98,298.66,257.91,172.06,207.04,170.45,179.52,306.34,228.69
06/10/2015,207.26,262.32,171.84,150.2,226.13,217.35,214.15,299.98,261.62,172.77,209.41,172.1,181.37,311.33,230.8
06/11/2015,206.67,263.23,171.19,149.81,227.13,218.17,214.73,299.39,261.78,172.72,209.45,172.92,181.57,312.4,231.3
06/12/2015,205.97,261.69,169.57,149.9,228.61,216.09,214.63,298.12,260.34,172.09,209.2,173.38,181.39,312.93,230.42
06/15/2015,205.16,259.9,168.38,148.22,226.73,214.27,212.56,294.11,257.98,170.89,207.3,173.17,179.95,309.93,229.62
06/16/2015,202.43,260.85,168.14,147.81,224.34,214.99,211.78,286.84,258.14,170.31,204.97,169.06,180.14,307.56,230.2
06/17/2015,203.83,261.72,169.1,148.32,225.41,215.32,210.79,290.88,259.2,172.07,206.12,169.86,181.06,307.61,231.6
06/18/2015,204.25,263.56,168.59,147.25,224.39,216.93,209.73,284.94,259.84,172.65,204.79,169.44,182.04,306.01,233.54
06/19/2015,200.57,262.68,166.63,145.87,220.12,216.01,209.3,277.73,257.88,170.76,202.25,165.26,181.85,304.46,233.25
06/22/2015,200.08,265.21,167.85,147.93,221.12,218.83,212.21,280.58,259.83,172.21,203.81,165.74,183.98,306.49,235.98
06/23/2015,200.69,265.41,168.63,149.17,222.43,219.2,214.47,283.38,259.68,171.67,205.39,167.73,185.31,306.95,236.03
06/24/2015,202.06,264.51,169.4,149.05,224.23,218.22,213.54,284.31,258.43,172.04,205.35,169.65,184.66,307.07,234.17
06/25/2015,198.49,263.9,167.27,148.51,222.13,217.75,212.36,280.18,256.95,170.76,203.53,167.35,184.55,304.43,235.04
06/26/2015,193.75,262.45,165.39,147.09,216.07,216.73,211.25,273.87,253.47,168.96,199.7,162.03,183.26,300.16,235.24
06/29/2015,189.67,257.35,163.18,144.11,210.82,212.54,206.21,266.32,247.53,166.59,195.36,157.58,179.54,291.57,229.91
06/30/2015,188.91,257.5,164.05,145.44,214.44,212.17,207.62,270.69,248.38,166.62,197.44,159.19,180.01,293.67,230.39
07/01/2015,184.92,258.5,161.82,145.3,211.73,213.74,207.26,265.51,249.52,165.3,196.1,156.38,180.68,291.55,233.05
07/02/2015,183.4,257.89,164.39,145.85,208.67,214.2,207.26,261.16,248.96,165.42,194.45,153.01,181.02,289.19,232.61
07/03/2015,180.18,257.01,163.58,144.33,204.34,213.71,207.43,255.43,248.34,163.67,187.42,148.52,180.44,286.99,232.06
07/06/2015,177.87,256.28,163.78,144.55,201.14,213.18,204.99,255.42,245.84,162.15,185.56,145.48,178.49,282.91,230.49
07/07/2015,172.43,256.13,163.96,144.58,198.15,213.03,203.75,256.18,244.84,162.28,181.98,143.13,177.87,280.27,230.12
07/08/2015,168.15,254.05,159.71,141.8,191.94,211.94,198.64,252.07,241.14,160.74,179.75,137.88,174.88,272.46,226.59
07/09/2015,171.78,256.54,161.73,144.11,197.48,213.99,200.8,260.08,241.03,162.72,182.6,141.95,176.63,274.33,228.93
07/10/2015,175.29,261.42,163.69,146.4,201.58,218.76,203.38,269.55,244.1,165.89,187.31,146.67,180.01,277.18,233.01
07/13/2015,178.32,263.52,162.95,146.44,205.22,220.65,204.34,273.58,247.71,167.23,190.06,149.64,182,280.61,235.61
07/14/2015,179.97,265.44,163.61,146.67,206.52,222.22,203.56,268.95,248.45,167.34,191.53,149.17,183.05,282.74,235.91
07/15/2015,176.91,264.78,164.43,147.44,204.03,221.32,202.64,264.51,248.09,166.55,189.12,145.31,184.06,278.67,236.77
07/16/2015,176.61,266.64,164.24,147.78,206.27,222.68,203.91,266.24,250,168.16,190.18,145.84,186.37,278.83,238.42
07/17/2015,175.92,266.64,162.53,147.41,208.35,222.06,203.41,268.88,250.92,167.54,189.89,146.44,189.18,279.2,237.92
07/20/2015,172.41,266.99,161.82,147.36,208.66,222.82,203.1,270.52,251.5,167.31,190.19,146.06,189.37,280.46,238.03
07/21/2015,173.74,266.39,161.49,147.19,208.96,221.54,204.14,273.89,250.87,167.04,190.14,146.65,189.56,281.88,237.35
07/22/2015,169.61,265.73,160.4,146.75,208.28,220.94,201.8,271.98,246.87,167.04,189.71,145.44,188.33,279.9,236.91
07/23/2015,167.12,265.8,159.53,146.51,209.55,221.58,203.05,273.39,247.18,166.26,190.61,146.46,187.39,280.71,235.23
