Date,metal,fmcg,oil,cnxbank,real,pharma,cnxauto,capgoods,it,power,cement,steel,telecom,autoancs,media
29/04/2006,0.038700361,0,0,0.030444965,0,0.005261496,0,0.002549914,0.011831507,0,0,0,0.023887588,0,0
02/05/2006,0.002641457,0,0,0.036711614,0,0.095676751,0,0.009598935,-0.006916712,0,0,0,0.016697164,0,0
03/05/2006,-0.009220743,0,0,0.029946715,0,-0.017387981,0,0.039158959,0.022077376,0,0,0,-0.022047244,0,0
04/05/2006,-0.001469456,0,0,0.003146928,0,-0.003889159,0,0.002387131,-0.004834396,0,0,0,-0.007821486,0,0
05/05/2006,0.015276805,0,0,-0.003878173,0,9.76086E-05,0,-0.008214287,0.008656331,0,0,0,0.01646186,0,0
08/05/2006,-0.005797902,0,0,0.00214028,0,-0.004294359,0,-0.006585009,0.011220699,0,0,0,0.00524635,0,0
09/05/2006,-0.015898362,0,0,0.006834269,0,-0.0029406,0,0.001737534,0.008030806,0,0,0,0.007034264,0,0
10/05/2006,0.027724868,0,0,0.023373737,0,-0.001179709,0,0.014597169,-0.010052777,0,0,0,-0.010139703,0,0
11/05/2006,0.00761944,0,0,-0.012476065,0,-0.026574803,0,-0.017933627,-0.017567911,0,0,0,-0.02754382,0,0
12/05/2006,0.011853669,0,0,-0.023148426,0,0.000606673,0,-0.008771801,-0.007313039,0,0,0,-0.036282772,0,0
15/05/2006,-0.163737965,0,0,-0.037499744,0,-0.028799515,0,-0.070438569,-0.026682286,0,0,0,-0.068739373,0,0
16/05/2006,0.01425006,0,0,0.006495232,0,-0.001768807,0,-0.009636594,0.003476866,0,0,0,0.000782473,0,0
17/05/2006,0.027226544,0,0,0.034516265,0,0.022201376,0,0.017689666,0.024386994,0,0,0,0.047693511,0,0
18/05/2006,-0.192257167,0,0,-0.074743742,0,-0.067400836,0,-0.110073617,-0.072772213,0,0,0,-0.142039801,0,0
19/05/2006,-0.090596001,0,0,-0.04916857,0,-0.079488301,0,-0.060716667,-0.07014984,0,0,0,-0.05885764,0,0
22/05/2006,-0.134441405,0,0,-0.047011176,0,-0.02838817,0,-0.0854434,0.000362122,0,0,0,-0.104128158,0,0
23/05/2006,0.19956247,0,0,0.049378958,0,0.085085575,0,0.102082418,0.033936652,0,0,0,0.136176066,0,0
24/05/2006,-0.026950355,0,0,-0.010374239,0,-0.029630464,0,-0.032611086,-0.002246535,0,0,0,-0.046307506,0,0
25/05/2006,0.025093711,0,0,0.001852699,0,-0.026355509,0,-0.0156301,-0.000146207,0,0,0,0.043160901,0,0
26/05/2006,0.041814676,0,0,0.011902283,0,0.011991846,0,0.023235307,-0.009793411,0,0,0,0.02820282,0,0
29/05/2006,0.086994642,0,0,0.002663375,0,-0.006754355,0,0.004526368,0.033299195,0,0,0,0.008754012,0,0
30/05/2006,-0.019985661,0,0,-0.014706553,0,-0.012646147,0,-0.01779212,0.005012318,0,0,0,-0.028059011,0,0
31/05/2006,-0.014540466,0,0,-0.035544859,0,-0.019574674,0,-0.043668607,-0.023527754,0,0,0,-0.059821429,0,0
01/06/2006,-0.087694878,0,0,-0.011865058,0,-0.0306877,0,-0.076253584,-0.050353484,0,0,0,-0.050015828,0,0
02/06/2006,0.083307904,0,0,0.024488557,0,0.062809917,0,0.045486664,0.019507748,0,0,0,0.05164945,0,0
05/06/2006,-0.066760563,0,0,-0.026344481,0,-0.028233042,0,-0.020800713,-0.046196948,0,0,0,-0.040557668,0,0
